trade_date,signal_date,event,ticker,name,industry_labels,shares,trade_price,trade_value,reason
2023-08-21,2023-08-18,入池,US.BP,英国石油,综合油气,1891.126688164193,31.629967386153,59816.27546971695,进入周度 Top10
2023-08-21,2023-08-18,入池,US.NVDA,英伟达,半导体,1346.3130578156297,44.42969272449,59816.27546971695,进入周度 Top10
2023-08-21,2023-08-18,入池,US.UNP,联合太平洋,铁路运输,283.9124809309301,210.68561436109948,59816.275469716944,进入周度 Top10
2023-08-21,2023-08-18,入池,US.VRT,Vertiv Holdings,电气设备及零件,1747.4268575526116,34.094246273835,59577.20162691233,进入周度 Top10
2023-08-21,2023-08-18,出池,US.BA,波音,航空航天与国防,258.63823783057245,226.68660000000003,58629.82276380385,离开周度 Top10
2023-08-21,2023-08-18,出池,US.DELL,戴尔科技,计算机硬件,1208.344550765234,52.5532717702245,63502.459568435166,离开周度 Top10
2023-08-21,2023-08-18,出池,US.GE,GE航天航空,航空航天与国防,693.1021896752144,87.8659882114085,60900.10882730381,离开周度 Top10
2023-08-21,2023-08-18,出池,US.INTC,英特尔,半导体,1797.5904690756586,32.0477009046145,57608.64170192239,离开周度 Top10
2023-08-21,2023-08-18,出池,US.SCCO,南方铜业,铜,880.7727320621888,66.6230901778065,58679.801154332206,离开周度 Top10
2023-08-14,2023-08-11,入池,US.BA,波音,航空航天与国防,258.63823783057245,237.1185,61327.910997028586,进入周度 Top10
2023-08-14,2023-08-11,入池,US.COP,康菲石油,油气勘探与开发,575.9732305046879,106.4770162031505,61327.910997028586,进入周度 Top10
2023-08-14,2023-08-11,入池,US.CSCO,思科,通讯设备,1233.216486569935,49.730044696049994,61327.910997028586,进入周度 Top10
2023-08-14,2023-08-11,入池,US.CVX,雪佛龙,综合油气,424.6926494501111,144.40539782460448,61327.910997028586,进入周度 Top10
2023-08-14,2023-08-11,入池,US.INTC,英特尔,半导体,1797.5904690756586,34.116731286722995,61327.910997028586,进入周度 Top10
2023-08-14,2023-08-11,入池,US.SCCO,南方铜业,铜,880.7727320621888,69.629665820193,61327.910997028586,进入周度 Top10
2023-08-14,2023-08-11,入池,US.XOM,埃克森美孚,综合油气,603.3530994123779,101.07638343825148,60984.74922486297,进入周度 Top10
2023-08-14,2023-08-11,出池,US.ANET,Arista Networks,计算机硬件,1371.1501083056578,43.55571125,59721.41819776746,离开周度 Top10
2023-08-14,2023-08-11,出池,US.APH,安费诺,电子元件,1436.6007133223047,42.4764491799855,61021.6971913658,离开周度 Top10
2023-08-14,2023-08-11,出池,US.BP,英国石油,综合油气,1959.6099229401464,31.486454943976504,61701.169546424186,离开周度 Top10
2023-08-14,2023-08-11,出池,US.SHEL,壳牌,综合油气,1131.210570461081,55.04230959774,62264.4424395549,离开周度 Top10
2023-08-14,2023-08-11,出池,US.UNP,联合太平洋,铁路运输,312.75296039903304,213.68019016714553,66829.11205340312,离开周度 Top10
2023-08-14,2023-08-11,出池,US.VRT,Vertiv Holdings,电气设备及零件,1770.5374642740712,33.43274489918301,59193.92737752137,离开周度 Top10
2023-08-14,2023-08-11,出池,US.WDC,西部数据,计算机硬件,1860.7117944418917,31.6584876925725,58907.32144376312,离开周度 Top10
2023-08-07,2023-08-04,入池,US.ANET,Arista Networks,计算机硬件,1371.1501083056578,45.055016249999994,61777.190410900665,进入周度 Top10
2023-08-07,2023-08-04,入池,US.APH,安费诺,电子元件,1436.6007133223047,43.002338672124,61777.190410900665,进入周度 Top10
2023-08-07,2023-08-04,入池,US.BP,英国石油,综合油气,1959.6099229401464,31.5252488200365,61777.190410900665,进入周度 Top10
2023-08-07,2023-08-04,入池,US.DELL,戴尔科技,计算机硬件,1208.344550765234,51.125476067052,61777.190410900665,进入周度 Top10
2023-08-07,2023-08-04,入池,US.GE,GE航天航空,航空航天与国防,693.1021896752144,89.131431600078,61777.190410900665,进入周度 Top10
2023-08-07,2023-08-04,入池,US.SHEL,壳牌,综合油气,1131.210570461081,54.611574559209,61777.19041090067,进入周度 Top10
2023-08-07,2023-08-04,入池,US.TTE,道达尔,综合油气,1196.4496859508326,51.633755381703,61777.190410900665,进入周度 Top10
2023-08-07,2023-08-04,入池,US.VRT,Vertiv Holdings,电气设备及零件,1770.5374642740712,34.89177250266749,61777.190410900665,进入周度 Top10
2023-08-07,2023-08-04,入池,US.WDC,西部数据,计算机硬件,1860.7117944418917,32.96198281503,61332.750192117266,进入周度 Top10
2023-08-07,2023-08-04,出池,US.AMAT,应用材料,半导体设备与材料,419.566754229888,143.4134762895505,60171.526759631706,离开周度 Top10
2023-08-07,2023-08-04,出池,US.BA,波音,航空航天与国防,260.25975251641853,232.62363,60542.568373270915,离开周度 Top10
2023-08-07,2023-08-04,出池,US.COP,康菲石油,油气勘探与开发,614.0941648387283,103.93760453833102,63827.4764543044,离开周度 Top10
2023-08-07,2023-08-04,出池,US.INTC,英特尔,半导体,1721.3800104477143,34.8100947547455,59921.401272609735,离开周度 Top10
2023-08-07,2023-08-04,出池,US.LRCX,泛林集团,半导体设备与材料,885.6215819013884,67.91481373793401,60146.824777127265,离开周度 Top10
2023-08-07,2023-08-04,出池,US.META,Meta Platforms,互联网内容与信息,193.844990072782,310.348054259044,60159.415496951595,离开周度 Top10
2023-08-07,2023-08-04,出池,US.NVDA,英伟达,半导体,1332.9479865652547,45.0007776843355,59983.696008205654,离开周度 Top10
2023-08-07,2023-08-04,出池,US.PLTR,Palantir,软件基础设施,3286.4739429646575,18.240875000000003,59948.16038437546,离开周度 Top10
2023-08-07,2023-08-04,出池,US.SCCO,南方铜业,铜,1002.5232312237988,71.55823808344951,71738.79606410168,离开周度 Top10
2023-07-31,2023-07-28,入池,US.AMAT,应用材料,半导体设备与材料,419.566754229888,148.32104156405248,62230.577993025814,进入周度 Top10
2023-07-31,2023-07-28,入池,US.BA,波音,航空航天与国防,260.25975251641853,239.109495,62230.577993025814,进入周度 Top10
2023-07-31,2023-07-28,入池,US.INTC,英特尔,半导体,1721.3800104477143,36.1515630571545,62230.577993025814,进入周度 Top10
2023-07-31,2023-07-28,入池,US.LRCX,泛林集团,半导体设备与材料,885.6215819013884,70.26768460115849,62230.577993025814,进入周度 Top10
2023-07-31,2023-07-28,入池,US.META,Meta Platforms,互联网内容与信息,193.844990072782,321.032686837356,62230.577993025814,进入周度 Top10
2023-07-31,2023-07-28,入池,US.NVDA,英伟达,半导体,1332.9479865652547,46.686426342397496,62230.577993025814,进入周度 Top10
2023-07-31,2023-07-28,入池,US.PLTR,Palantir,软件基础设施,3286.4739429646575,18.82941,61882.36532639815,进入周度 Top10
2023-07-31,2023-07-28,出池,US.LIN,林德气体,特殊化工用品,170.7198922691201,373.6987935667825,63797.81777882126,离开周度 Top10
2023-07-31,2023-07-28,出池,US.QCOM,高通,半导体,541.2873475851751,121.730425235552,65891.13899616741,离开周度 Top10
2023-07-31,2023-07-28,出池,US.SHEL,壳牌,综合油气,1134.0944680789798,54.424032542914006,61721.994237469145,离开周度 Top10
2023-07-31,2023-07-28,出池,US.SPGI,标普全球,金融数据与证券交易所,166.37461162149032,361.5115639059445,60146.3460415291,离开周度 Top10
2023-07-24,2023-07-21,入池,US.COP,康菲石油,油气勘探与开发,614.0941648387283,103.05106799910747,63283.05953865091,进入周度 Top10
2023-07-24,2023-07-21,入池,US.LIN,林德气体,特殊化工用品,170.7198922691201,370.6835723565975,63283.05953865091,进入周度 Top10
2023-07-24,2023-07-21,入池,US.QCOM,高通,半导体,541.2873475851751,116.9121351551505,63283.05953865091,进入周度 Top10
2023-07-24,2023-07-21,入池,US.SHEL,壳牌,综合油气,1134.0944680789798,55.8005186691765,63283.0595386509,进入周度 Top10
2023-07-24,2023-07-21,入池,US.UNP,联合太平洋,铁路运输,312.75296039903304,202.342000081821,63283.0595386509,进入周度 Top10
2023-07-24,2023-07-21,出池,US.ANET,Arista Networks,计算机硬件,1546.550359434588,42.943517500000006,66414.31242501053,离开周度 Top10
2023-07-24,2023-07-21,出池,US.ASML,阿斯麦,半导体设备与材料,88.21600308177372,667.2188647344725,58859.38142763379,离开周度 Top10
2023-07-24,2023-07-21,出池,US.META,Meta Platforms,互联网内容与信息,225.48301817845268,293.058607057169,66079.73922242367,离开周度 Top10
2023-07-24,2023-07-21,出池,US.MRVL,迈威尔科技,半导体,1016.366260802086,63.070597421752005,64102.82726809976,离开周度 Top10
2023-07-24,2023-07-21,出池,US.NVDA,英伟达,半导体,1385.3976955790104,44.621706159913,61818.8088867472,离开周度 Top10
2023-07-24,2023-07-21,出池,US.RIO,力拓,其他工业金属与采矿,1151.7063034257624,55.013624236595504,63359.537807583336,离开周度 Top10
2023-07-24,2023-07-21,出池,US.VRT,Vertiv Holdings,电气设备及零件,2976.4363445870044,25.415658320746505,75648.089147475,离开周度 Top10
2023-07-17,2023-07-14,入池,US.ANET,Arista Networks,计算机硬件,1546.550359434588,41.405692499999994,64035.988618513016,进入周度 Top10
2023-07-17,2023-07-14,入池,US.ASML,阿斯麦,半导体设备与材料,88.21600308177372,725.8999091032664,64035.98861851301,进入周度 Top10
2023-07-17,2023-07-14,入池,US.MRVL,迈威尔科技,半导体,1016.366260802086,63.00483505619099,64035.988618513016,进入周度 Top10
2023-07-17,2023-07-14,入池,US.NVDA,英伟达,半导体,1385.3976955790104,46.222098407454,64035.988618513016,进入周度 Top10
2023-07-17,2023-07-14,入池,US.RIO,力拓,其他工业金属与采矿,1151.7063034257624,55.60097086213499,64035.988618513016,进入周度 Top10
2023-07-17,2023-07-14,入池,US.SCCO,南方铜业,铜,1002.5232312237988,63.874817684118,64035.988618513016,进入周度 Top10
2023-07-17,2023-07-14,入池,US.SPGI,标普全球,金融数据与证券交易所,166.37461162149032,384.890386786884,64035.988618513016,进入周度 Top10
2023-07-17,2023-07-14,出池,US.HWM,Howmet Aerospace,航空航天与国防,1295.6270195021834,48.893693100911506,63347.98986478844,离开周度 Top10
2023-07-10,2023-07-07,入池,US.HWM,Howmet Aerospace,航空航天与国防,1295.6270195021834,48.863255580080995,63308.55419039377,进入周度 Top10
2023-07-10,2023-07-07,出池,US.AMAT,应用材料,半导体设备与材料,439.4013496466704,136.323262263004,59900.62542660097,离开周度 Top10
2023-07-10,2023-07-07,出池,US.APH,安费诺,电子元件,1496.993293139166,40.788707859792,61060.42210192141,离开周度 Top10
2023-07-10,2023-07-07,出池,US.AVGO,博通,半导体,736.990904151544,81.78175053906502,60272.40627288155,离开周度 Top10
2023-07-10,2023-07-07,出池,US.DELL,戴尔科技,计算机硬件,1327.3793439529368,50.47518809184451,66999.72205525365,离开周度 Top10
2023-07-10,2023-07-07,出池,US.FTNT,飞塔信息,软件基础设施,820.0330433660124,74.75260500000002,61299.60617768741,离开周度 Top10
2023-07-10,2023-07-07,出池,US.LRCX,泛林集团,半导体设备与材料,982.7529693944284,60.32547925146,59285.04386451431,离开周度 Top10
2023-07-10,2023-07-07,出池,US.NVDA,英伟达,半导体,1451.7686389411235,42.5527736846425,61776.78233532311,离开周度 Top10
2023-07-10,2023-07-07,出池,US.PANW,Palo Alto Networks,软件基础设施,510.2311677409078,124.41776000000002,63481.818972508016,离开周度 Top10
2023-07-03,2023-06-30,入池,US.AMAT,应用材料,半导体设备与材料,439.4013496466704,140.598936392028,61779.362409543464,进入周度 Top10
2023-07-03,2023-06-30,入池,US.APH,安费诺,电子元件,1496.993293139166,41.268964057944,61779.362409543464,进入周度 Top10
2023-07-03,2023-06-30,入池,US.AVGO,博通,半导体,736.990904151544,83.82649237803899,61779.362409543464,进入周度 Top10
2023-07-03,2023-06-30,入池,US.FTNT,飞塔信息,软件基础设施,820.0330433660124,75.33765,61779.362409543464,进入周度 Top10
2023-07-03,2023-06-30,入池,US.LRCX,泛林集团,半导体设备与材料,982.7529693944284,62.61231907928249,61532.4424958363,进入周度 Top10
2023-07-03,2023-06-30,出池,US.PBR,巴西石油公司,综合油气,7192.135182066184,9.4454049160095,67932.62900529282,离开周度 Top10
2023-07-03,2023-06-30,出池,US.SPGI,标普全球,金融数据与证券交易所,179.80615714660448,367.5830463081135,66093.69498890424,离开周度 Top10
2023-06-26,2023-06-23,出池,US.INTC,英特尔,半导体,1728.9003155591372,32.510743344576,56207.83442749956,离开周度 Top10
2023-06-26,2023-06-23,出池,US.ORCL,甲骨文,软件基础设施,574.3407719374223,113.442101042766,65154.42388310529,离开周度 Top10
2023-06-26,2023-06-23,出池,US.PLTR,Palantir,软件基础设施,3877.608959115107,13.863065,53755.54504479508,离开周度 Top10
2023-06-20,2023-06-16,入池,US.DELL,戴尔科技,计算机硬件,1327.3793439529368,46.959392512275,62332.927625372045,进入周度 Top10
2023-06-20,2023-06-16,入池,US.INTC,英特尔,半导体,1728.9003155591372,36.05351162493899,62332.927625372045,进入周度 Top10
2023-06-20,2023-06-16,入池,US.META,Meta Platforms,互联网内容与信息,225.48301817845268,276.4417831946895,62332.927625372045,进入周度 Top10
2023-06-20,2023-06-16,入池,US.NVDA,英伟达,半导体,1451.7686389411235,42.935854896849,62332.927625372045,进入周度 Top10
2023-06-20,2023-06-16,入池,US.PANW,Palo Alto Networks,软件基础设施,510.2311677409078,122.1660525,62332.927625372045,进入周度 Top10
2023-06-20,2023-06-16,入池,US.PLTR,Palantir,软件基础设施,3877.608959115107,15.997995,62033.96873987869,进入周度 Top10
2023-06-20,2023-06-16,出池,US.AMAT,应用材料,半导体设备与材料,470.0151781979225,135.66983125894552,63766.87991525536,离开周度 Top10
2023-06-20,2023-06-16,出池,US.AMD,美国超微公司,半导体,491.5224744557055,119.0254575,58503.687393622415,离开周度 Top10
2023-06-20,2023-06-16,出池,US.KLAC,科磊,半导体设备与材料,1381.6309862701364,45.438630940189505,62779.42048065876,离开周度 Top10
2023-06-20,2023-06-16,出池,US.MRVL,迈威尔科技,半导体,1048.3407053484,60.059268141601,62962.57552627468,离开周度 Top10
2023-06-20,2023-06-16,出池,US.TSM,台积电,半导体,634.0312564386669,99.83856452561,63300.77050720542,离开周度 Top10
2023-06-20,2023-06-16,出池,US.WDC,西部数据,计算机硬件,2093.369787069021,30.0872162772945,62983.66953189958,离开周度 Top10
2023-06-12,2023-06-09,入池,US.AMAT,应用材料,半导体设备与材料,470.0151781979225,134.4681120588015,63202.053651255796,进入周度 Top10
2023-06-12,2023-06-09,入池,US.AMD,美国超微公司,半导体,491.5224744557055,128.58426,63202.0536512558,进入周度 Top10
2023-06-12,2023-06-09,入池,US.KLAC,科磊,半导体设备与材料,1381.6309862701364,45.74452533225,63202.05365125581,进入周度 Top10
2023-06-12,2023-06-09,入池,US.MRVL,迈威尔科技,半导体,1048.3407053484,60.287703538375496,63202.053651255796,进入周度 Top10
2023-06-12,2023-06-09,入池,US.ORCL,甲骨文,软件基础设施,574.3407719374223,110.042777283696,63202.0536512558,进入周度 Top10
2023-06-12,2023-06-09,入池,US.PBR,巴西石油公司,综合油气,7192.135182066184,8.787662085225,63202.0536512558,进入周度 Top10
2023-06-12,2023-06-09,入池,US.TSM,台积电,半导体,634.0312564386669,99.682867381428,63202.053651255796,进入周度 Top10
2023-06-12,2023-06-09,入池,US.VRT,Vertiv Holdings,电气设备及零件,2976.4363445870044,21.2341358370375,63202.0536512558,进入周度 Top10
2023-06-12,2023-06-09,入池,US.WDC,西部数据,计算机硬件,2093.369787069021,29.974332774549,62747.36261779362,进入周度 Top10
2023-06-12,2023-06-09,出池,US.GE,GE航天航空,航空航天与国防,756.3623075702033,83.3107030173965,63013.075579533914,离开周度 Top10
2023-06-12,2023-06-09,出池,US.META,Meta Platforms,互联网内容与信息,234.27520206222937,264.71184004191355,62015.41981408383,离开周度 Top10
2023-06-12,2023-06-09,出池,US.PANW,Palo Alto Networks,软件基础设施,554.0879992930644,110.3997725,61171.18906693447,离开周度 Top10
2023-06-12,2023-06-09,出池,US.PLTR,Palantir,软件基础设施,5950.206328129512,15.43228,91825.2501134665,离开周度 Top10
2023-06-05,2023-06-02,入池,US.GE,GE航天航空,航空航天与国防,756.3623075702033,82.9939898497965,62773.52567725011,进入周度 Top10
2023-06-05,2023-06-02,入池,US.PANW,Palo Alto Networks,软件基础设施,554.0879992930644,113.2916175,62773.52567725011,进入周度 Top10
2023-06-05,2023-06-02,入池,US.SPGI,标普全球,金融数据与证券交易所,179.80615714660448,349.11777590612695,62773.52567725011,进入周度 Top10
2023-06-05,2023-06-02,出池,US.AMD,美国超微公司,半导体,458.9161741353678,116.53170500000002,53478.284224071314,离开周度 Top10
2023-06-05,2023-06-02,出池,US.AVGO,博通,半导体,746.9391908493799,77.60066646289701,57962.9790171689,离开周度 Top10
2023-06-05,2023-06-02,出池,US.KLAC,科磊,半导体设备与材料,1312.27150535338,44.471022256554505,58358.05532121245,离开周度 Top10
2023-06-05,2023-06-02,出池,US.LRCX,泛林集团,半导体设备与材料,1006.633136453862,59.3416754724235,59735.29690323288,离开周度 Top10
2023-06-05,2023-06-02,出池,US.MRVL,迈威尔科技,半导体,895.9514516652793,58.94138026515101,52808.61521171728,离开周度 Top10
2023-06-05,2023-06-02,出池,US.MU,美光科技,半导体,811.8563951241333,68.5685021092445,55667.77694147277,离开周度 Top10
2023-06-05,2023-06-02,出池,US.NVDA,英伟达,半导体,1848.7761834875828,38.809914877229005,71750.8463082014,离开周度 Top10
2023-06-05,2023-06-02,出池,US.VRT,Vertiv Holdings,电气设备及零件,3621.2485506733137,19.360517152873,70109.24468012719,离开周度 Top10
2023-05-30,2023-05-26,入池,US.AMD,美国超微公司,半导体,458.9161741353678,130.48020749999998,59879.47762628891,进入周度 Top10
2023-05-30,2023-05-26,入池,US.AVGO,博通,半导体,746.9391908493799,80.16646918499099,59879.47762628891,进入周度 Top10
2023-05-30,2023-05-26,入池,US.KLAC,科磊,半导体设备与材料,1312.27150535338,45.630402993597,59879.47762628891,进入周度 Top10
2023-05-30,2023-05-26,入池,US.MRVL,迈威尔科技,半导体,895.9514516652793,66.8333953977,59879.47762628891,进入周度 Top10
2023-05-30,2023-05-26,入池,US.MU,美光科技,半导体,811.8563951241333,73.46145394078499,59640.15117694326,进入周度 Top10
2023-05-30,2023-05-26,出池,US.DELL,戴尔科技,计算机硬件,1289.4822038342584,46.230231405957504,59613.06067712183,离开周度 Top10
2023-05-30,2023-05-26,出池,US.GOOG,谷歌-C,互联网内容与信息,476.4908412030263,125.12367230028352,59620.2838687739,离开周度 Top10
2023-05-30,2023-05-26,出池,US.GOOGL,谷歌-A,互联网内容与信息,478.0742162328198,124.47344298458,59507.54369665367,离开周度 Top10
2023-05-30,2023-05-26,出池,US.MSFT,微软,软件基础设施,187.608757909728,327.317611635844,61407.65056097943,离开周度 Top10
2023-05-30,2023-05-26,出池,US.ORCL,甲骨文,软件基础设施,589.8327743109951,100.856652253097,59488.55900616349,离开周度 Top10
2023-05-22,2023-05-19,入池,US.DELL,戴尔科技,计算机硬件,1289.4822038342584,44.341579477884,57177.67762663379,进入周度 Top10
2023-05-22,2023-05-19,入池,US.LRCX,泛林集团,半导体设备与材料,1006.633136453862,56.80090944359099,57177.67762663379,进入周度 Top10
2023-05-22,2023-05-19,入池,US.NVDA,英伟达,半导体,1848.7761834875828,30.8531456664015,57040.56089371622,进入周度 Top10
2023-05-22,2023-05-19,出池,US.FTNT,飞塔信息,软件基础设施,812.9626121896573,69.715125,56675.79012912848,离开周度 Top10
2023-05-22,2023-05-19,出池,US.HWM,Howmet Aerospace,航空航天与国防,1255.2280103864605,44.43439802683,55775.30102793788,离开周度 Top10
2023-05-22,2023-05-19,出池,US.PBR,巴西石油公司,综合油气,7883.268401062803,7.512021030540001,59219.27801817522,离开周度 Top10
2023-05-15,2023-05-12,入池,US.FTNT,飞塔信息,软件基础设施,812.9626121896573,67.71384,55048.82024779251,进入周度 Top10
2023-05-15,2023-05-12,入池,US.GOOG,谷歌-C,互联网内容与信息,476.4908412030263,115.52965028416348,55048.82024779251,进入周度 Top10
2023-05-15,2023-05-12,入池,US.GOOGL,谷歌-A,互联网内容与信息,478.0742162328198,115.14701771949149,55048.82024779251,进入周度 Top10
2023-05-15,2023-05-12,入池,US.META,Meta Platforms,互联网内容与信息,234.27520206222937,234.97501981951197,55048.82024779251,进入周度 Top10
2023-05-15,2023-05-12,入池,US.PLTR,Palantir,软件基础设施,5950.206328129512,9.214605,54828.80098221385,进入周度 Top10
2023-05-15,2023-05-12,出池,US.DELL,戴尔科技,计算机硬件,1361.5779785535597,42.44956685787051,57798.39543281351,离开周度 Top10
2023-05-15,2023-05-12,出池,US.ENB,恩桥,油气中游,2005.5183862520244,26.871865158094003,53892.019647442685,离开周度 Top10
2023-05-15,2023-05-12,出池,US.INTC,英特尔,半导体,1830.752795367721,28.308541207720506,51825.940948816635,离开周度 Top10
2023-05-15,2023-05-12,出池,US.LRCX,泛林集团,半导体设备与材料,1119.9427270572587,51.426799876930005,57595.07049799689,离开周度 Top10
2023-05-15,2023-05-12,出池,US.MRVL,迈威尔科技,半导体,1362.3097499278174,39.897715107028006,54353.04629014662,离开周度 Top10
2023-05-08,2023-05-05,入池,US.ENB,恩桥,油气中游,2005.5183862520244,27.4786489112265,55108.93562082892,进入周度 Top10
2023-05-08,2023-05-05,入池,US.HWM,Howmet Aerospace,航空航天与国防,1255.2280103864605,43.903526024616,55108.93562082892,进入周度 Top10
2023-05-08,2023-05-05,入池,US.INTC,英特尔,半导体,1830.752795367721,30.101789690158498,55108.93562082892,进入周度 Top10
2023-05-08,2023-05-05,入池,US.MRVL,迈威尔科技,半导体,1362.3097499278174,40.452573743782494,55108.935620828925,进入周度 Top10
2023-05-08,2023-05-05,入池,US.ORCL,甲骨文,软件基础设施,589.8327743109951,93.43145722141948,55108.93562082892,进入周度 Top10
2023-05-08,2023-05-05,入池,US.PBR,巴西石油公司,综合油气,7883.268401062803,6.990620237337,55108.93562082892,进入周度 Top10
2023-05-08,2023-05-05,入池,US.VRT,Vertiv Holdings,电气设备及零件,3621.2485506733137,15.1330601877195,54800.57227203126,进入周度 Top10
2023-05-08,2023-05-05,出池,US.GOOG,谷歌-C,互联网内容与信息,525.7270364289891,104.8179500443815,55105.63024139451,离开周度 Top10
2023-05-08,2023-05-05,出池,US.GOOGL,谷歌-A,互联网内容与信息,530.0837873642047,104.20341239291852,55236.53949751235,离开周度 Top10
2023-05-08,2023-05-05,出池,US.META,Meta Platforms,互联网内容与信息,237.3251467215272,229.2858122667385,54415.28903736826,离开周度 Top10
2023-05-08,2023-05-05,出池,US.MU,美光科技,半导体,890.1320320763082,60.429075599374,53789.85585976363,离开周度 Top10
2023-05-08,2023-05-05,出池,US.NVDA,英伟达,半导体,2020.530095715554,28.4493662679665,57482.8007484612,离开周度 Top10
2023-05-08,2023-05-05,出池,US.SPGI,标普全球,金融数据与证券交易所,168.5421493760882,326.24012280976405,54985.21151107661,离开周度 Top10
2023-05-01,2023-04-28,入池,US.DELL,戴尔科技,计算机硬件,1361.5779785535597,41.249524951248,56164.44479941487,进入周度 Top10
2023-05-01,2023-04-28,入池,US.GOOG,谷歌-C,互联网内容与信息,525.7270364289891,106.83195062767348,56164.444799414865,进入周度 Top10
2023-05-01,2023-04-28,入池,US.GOOGL,谷歌-A,互联网内容与信息,530.0837873642047,105.9539003799525,56164.444799414865,进入周度 Top10
2023-05-01,2023-04-28,入池,US.META,Meta Platforms,互联网内容与信息,237.3251467215272,236.65610482195197,56164.44479941487,进入周度 Top10
2023-05-01,2023-04-28,入池,US.MSFT,微软,软件基础设施,187.608757909728,299.370058334055,56164.44479941487,进入周度 Top10
2023-05-01,2023-04-28,入池,US.MU,美光科技,半导体,890.1320320763082,63.096757307347495,56164.44479941487,进入周度 Top10
2023-05-01,2023-04-28,入池,US.NVDA,英伟达,半导体,2020.530095715554,27.7968860342685,56164.44479941487,进入周度 Top10
2023-05-01,2023-04-28,入池,US.SPGI,标普全球,金融数据与证券交易所,168.5421493760882,333.2367897723225,56164.44479941487,进入周度 Top10
2023-05-01,2023-04-28,出池,US.GE,GE航天航空,航空航天与国防,717.6782355602227,77.966154107657,55954.61191339968,离开周度 Top10
2023-05-01,2023-04-28,出池,US.LIN,林德气体,特殊化工用品,159.06883651829878,355.368976688968,56528.12965661258,离开周度 Top10
2023-04-24,2023-04-21,入池,US.GE,GE航天航空,航空航天与国防,717.6782355602227,78.114759066603,56061.26245813155,进入周度 Top10
2023-04-24,2023-04-21,入池,US.LIN,林德气体,特殊化工用品,159.06883651829878,352.4339756623695,56061.26245813155,进入周度 Top10
2023-04-24,2023-04-21,入池,US.LRCX,泛林集团,半导体设备与材料,1119.9427270572587,50.05725837912899,56061.26245813154,进入周度 Top10
2023-04-24,2023-04-21,出池,US.CRWD,CrowdStrike,软件基础设施,1650.1083706325817,33.107188125,54630.44825317011,离开周度 Top10
2023-04-24,2023-04-21,出池,US.CVX,雪佛龙,综合油气,374.6985123148823,147.5116293379755,55272.388062083766,离开周度 Top10
2023-04-24,2023-04-21,出池,US.FTNT,飞塔信息,软件基础设施,824.6921077042447,67.04646,55292.68641150833,离开周度 Top10
2023-04-24,2023-04-21,出池,US.GOOG,谷歌-C,互联网内容与信息,537.9229114720767,105.07059503869152,56519.88039331648,离开周度 Top10
2023-04-24,2023-04-21,出池,US.GOOGL,谷歌-A,互联网内容与信息,540.0115332773273,104.51053406926152,56436.89374637426,离开周度 Top10
2023-04-24,2023-04-21,出池,US.META,Meta Platforms,互联网内容与信息,290.71527515703394,211.709033277626,61547.0498625347,离开周度 Top10
2023-04-24,2023-04-21,出池,US.ORCL,甲骨文,软件基础设施,628.7342140089376,91.66514037906153,57633.009988248166,离开周度 Top10
2023-04-24,2023-04-21,出池,US.PANW,Palo Alto Networks,软件基础设施,563.7877142123322,96.47174,54389.581780686414,离开周度 Top10
2023-04-24,2023-04-21,出池,US.PBR,巴西石油公司,综合油气,7963.952008592304,6.870862147351501,54719.21639916082,离开周度 Top10
2023-04-24,2023-04-21,出池,US.SCCO,南方铜业,铜,832.1676969955261,65.636192152667,54620.31886324071,离开周度 Top10
2023-04-17,2023-04-14,入池,US.CRWD,CrowdStrike,软件基础设施,1650.1083706325817,34.1820825,56404.14045890349,进入周度 Top10
2023-04-17,2023-04-14,入池,US.CVX,雪佛龙,综合油气,374.6985123148823,150.53206405982098,56404.14045890348,进入周度 Top10
2023-04-17,2023-04-14,入池,US.FTNT,飞塔信息,软件基础设施,824.6921077042447,68.39417999999999,56404.140458903494,进入周度 Top10
2023-04-17,2023-04-14,入池,US.PANW,Palo Alto Networks,软件基础设施,563.7877142123322,100.0449975,56404.14045890348,进入周度 Top10
2023-04-17,2023-04-14,入池,US.PBR,巴西石油公司,综合油气,7963.952008592304,7.082430983768999,56404.14045890349,进入周度 Top10
2023-04-17,2023-04-14,入池,US.SCCO,南方铜业,铜,832.1676969955261,67.4546935745415,56133.61700346511,进入周度 Top10
2023-04-17,2023-04-14,出池,US.INTC,英特尔,半导体,1790.572541486436,31.168485723119,55809.434695528886,离开周度 Top10
2023-04-17,2023-04-14,出池,US.LIN,林德气体,特殊化工用品,168.1570295550912,344.84591475801506,57988.26467991599,离开周度 Top10
2023-04-17,2023-04-14,出池,US.LMT,洛克希德马丁,航空航天与国防,127.04553239902216,445.7366073534265,56628.84459094997,离开周度 Top10
2023-04-17,2023-04-14,出池,US.MSFT,微软,软件基础设施,196.1240532822779,282.4693228269295,55399.02852071768,离开周度 Top10
2023-04-17,2023-04-14,出池,US.NEM,纽曼矿业,黄金,1205.3257278706014,45.381496650625,54699.48548227184,离开周度 Top10
2023-04-17,2023-04-14,出池,US.T,AT&T,电信服务,3485.859924390567,16.6876302218945,58170.741423550906,离开周度 Top10
2023-04-10,2023-04-06,入池,US.GOOG,谷歌-C,互联网内容与信息,537.9229114720767,106.504671164721,57291.30279830285,进入周度 Top10
